time,X,Y
20.852,3.645312888944965e-05,4.6154379442037434e-05
20.856,2.7065614151916747e-05,3.310968564838028e-05
20.86,1.0353528709869126e-05,1.6291185489916186e-05
20.864,1.135603225126043e-05,1.3057477729683827e-05
20.868,2.908426707306304e-05,2.4597947778069756e-05
20.872,3.733866292156274e-05,3.310731734618576e-05
20.876,3.076935756112998e-05,2.7287650980443306e-05
20.88,2.388366341576464e-05,1.3426926569840043e-05
20.884,2.3564237560077502e-05,7.980594029964707e-06
20.888,3.137720417792433e-05,2.1501553484679783e-05
20.892,4.10575950462022e-05,3.9653681801988214e-05
20.896,3.4825056192683454e-05,3.8075187967684024e-05
20.9,1.599999999999999e-05,2.299999999999999e-05
20.904,1.082632461042469e-05,2.000415963034386e-05
20.908,1.789830602733874e-05,2.6610364089639454e-05
20.912,1.5007825248531038e-05,2.4728331843811074e-05
20.916,1.0785696564863174e-05,2.2230985555940636e-05
20.92,2.3532129491918037e-05,3.402326735448663e-05
20.924,3.919610153807113e-05,4.844283509777816e-05
20.928,4.1200688259163344e-05,4.843743146678694e-05
20.932,3.739709992892084e-05,3.936932644941324e-05
20.936,3.551977320760366e-05,3.54581501443751e-05
20.94,3.422840846743267e-05,3.746161390120605e-05
20.944,3.4014010254242364e-05,3.567742010220934e-05
20.948,3.363723983807076e-05,2.968557386710488e-05
20.952,3.275893681473967e-05,3.146054246397696e-05
20.956,3.483489014498411e-05,4.148192410710256e-05
20.96,3.4571053348354487e-05,4.299933848887607e-05
20.964,2.647495592841262e-05,3.279336006991059e-05
20.968,2.167801506010625e-05,2.8368033567066895e-05
20.972,2.507190393611148e-05,3.342944714621346e-05
20.976,2.0245796855178166e-05,2.9156244589377845e-05
20.98,3.4837720244895386e-06,8.84941271293926e-06
20.984,-5.1690618838621475e-06,-8.466100151962776e-06
20.988,-1.9978039416245365e-07,-9.514352988731685e-06
20.992,9.216012673454255e-07,-7.195694937572675e-06
20.996,-6.42264246324916e-06,-1.270148239017851e-05
21.0,-7.00000000000001e-06,-1.2000000000000044e-05
21.004,1.7571435296031592e-06,3.1358967379136295e-06
21.008,1.979454533102042e-06,1.0528056152032387e-05
21.012,-1.2121404331477709e-05,-3.6293289679742923e-06
21.016,-2.017924600849294e-05,-1.669249662254254e-05
21.02,-6.909057028205215e-06,-8.32863632457375e-06
21.024,1.3064661268144384e-05,7.812187405520997e-06
21.028,1.668566359948197e-05,8.97693294500818e-06
21.032,5.892965623525215e-06,-3.3223109636929047e-06
21.036,2.8794622983711037e-06,-5.662621611001835e-06
21.04,1.3096964055852485e-05,9.973648371073086e-06
21.044,1.4435432213822736e-05,1.5446606528559474e-05
21.048,-3.3882071941549885e-06,-7.374219437974507e-06
21.052,-1.8897222007957176e-05,-2.9420655844232827e-05
21.056,-2.0932062574886796e-05,-2.9283671215301084e-05
21.06,-2.7659876001841724e-05,-3.1191182063790476e-05
21.064,-4.1815401533199646e-05,-4.5111532970409805e-05
21.068,-4.2010860292660825e-05,-4.461667562783686e-05
21.072,-2.9961129794181686e-05,-2.8416902081929954e-05
21.076,-2.7932245800899196e-05,-2.3623233565661204e-05
21.08,-3.47810586857614e-05,-3.224508793265693e-05
21.084,-3.595402982861746e-05,-3.9670940203345664e-05
21.088,-3.513835042028277e-05,-4.577111411022113e-05
21.092,-3.713858594133099e-05,-4.8509463930377085e-05
21.096,-3.0494545285795605e-05,-3.9469947745752894e-05
21.1,-1.399999999999999e-05,-2.8000000000000003e-05
21.104,-7.896306923912401e-06,-2.949552602610708e-05
21.108,-1.8915228733026597e-05,-3.63509911131873e-05
21.112,-2.6235039431504593e-05,-3.230542490381913e-05
21.116,-1.970574853853506e-05,-2.1530713534043783e-05
21.12,-1.6254087119075687e-05,-1.787396954463841e-05
21.124,-2.146624350040443e-05,-1.864607901095172e-05
21.128,-1.7555485747360202e-05,-1.2804852363372273e-05
21.132,-2.076898580230074e-06,-3.5871518529095562e-06
21.136,5.560071334220646e-06,-1.9182026380557917e-06
21.14,-2.8755761758584955e-06,-1.0053989543062073e-05
21.144,-1.7860518739253963e-05,-2.2757712255447116e-05
21.148,-2.5295486666063904e-05,-3.0017957911095826e-05
21.152,-1.7495964869197978e-05,-2.5934045180987304e-05
21.156,-8.966933138375408e-06,-2.4537304751647958e-05
21.16,-1.9736273422098963e-05,-3.949537537716141e-05
21.164,-3.772450159798203e-05,-5.560820241161189e-05
21.168,-4.0920696411218435e-05,-5.694691559611212e-05
21.172,-3.4329286062556566e-05,-5.0012521422314365e-05
21.176,-2.3542312099615977e-05,-3.509765222039247e-05
21.18,-6.5568698996534165e-06,-1.2547591886924974e-05
21.184,-5.027295050207845e-06,-8.973019370753748e-06
21.188,-2.9433141703213007e-05,-3.094886322386612e-05
21.192,-4.2882543180714234e-05,-4.0331571433826436e-05
21.196,-2.5837906803950875e-05,-2.4359639787753363e-05
21.2,-8.000000000000022e-06,-1.1999999999999994e-05
21.204,-2.9285958927550135e-06,-8.40044380474208e-06
21.208,3.0615016948149052e-06,2.8416698433505765e-07
21.212,6.304050734559936e-06,2.845940741521133e-06
21.216,1.825028436774343e-06,-7.664082974967888e-06
21.22,1.98303274953939e-06,-1.1442726141017673e-05
21.224,4.814645520384993e-06,-4.120198285031553e-06
21.228,-3.5314516341641585e-06,-6.022009841207954e-06
21.232,-1.8736872510237035e-05,-2.257708311509166e-05
21.236,-2.9677388542764606e-05,-3.8106052671452375e-05
21.24,-3.308791755482265e-05,-4.185784247732655e-05
21.244,-2.397878473152748e-05,-3.421670161994537e-05
21.248,-2.4031639888115236e-06,-1.6610933889154938e-05
21.252,1.4052490232091438e-05,2.4389639324281873e-06
21.256,5.457632217549817e-06,-6.604206246161182e-07
21.26,-2.4159840091239517e-05,-3.278647187958741e-05
21.264,-4.4528739091554795e-05,-5.754316643581115e-05
21.268,-3.770931393557429e-05,-4.914995719728472e-05
21.272,-2.9517800245042146e-05,-4.058142475440558e-05
21.276,-4.759550373459802e-05,-6.090028835311012e-05
21.28,-7.019200287873255e-05,-8.074900103272373e-05
21.284,-6.564537419334657e-05,-7.253134108678356e-05
21.288,-4.9753274004244576e-05,-5.801643420472972e-05
21.292,-5.50718260362158e-05,-6.242031929509491e-05
21.296,-7.539177484316043e-05,-7.727827163966362e-05
21.3,-7.899999999999997e-05,-8.099999999999998e-05
21.304,-5.837727797502964e-05,-6.629492129436609e-05
21.308,-3.75148158428881e-05,-4.48366280597762e-05
21.312,-3.123014507446086e-05,-2.8607152789325163e-05
21.316,-2.8334842985316012e-05,-1.785486326604459e-05
21.32,-2.425484292860769e-05,-1.576537542759439e-05
21.324,-2.8827329372963467e-05,-2.5394768773317556e-05
21.328,-3.474977919168302e-05,-3.0412346158269105e-05
21.332,-2.4805984546045413e-05,-1.7619338966366503e-05
21.336,-4.0003904885707995e-06,-3.6041632770240505e-07
21.34,1.1596785210473296e-05,8.631223374654174e-06
21.344,1.8268200204456822e-05,1.3297695053266266e-05
21.348,2.4465582544726318e-05,2.0900156994534902e-05
21.352,4.415371842640026e-05,4.1565177675740934e-05
21.356,7.614788981170606e-05,7.502149788177697e-05
21.36,9.460790168496039e-05,9.484506858844206e-05
21.364,8.651643916750235e-05,8.369712934021148e-05
21.368,6.497243943930249e-05,5.582540816408845e-05
21.372,3.297276560464881e-05,2.273873237509184e-05
21.376,-9.642745493310313e-06,-1.4043587894169594e-05
21.38,-3.9979408080527735e-05,-4.254695724239806e-05
21.384,-4.5998428095243725e-05,-5.455556253638797e-05
21.388,-4.371806837237145e-05,-5.313789474822572e-05
21.392,-3.9782626410509035e-05,-3.97814187057423e-05
21.396,-2.941592820037679e-05,-2.3035322009336197e-05
21.4,-1.599999999999995e-05,-1.1999999999999988e-05
21.404,-1.2573275956154955e-06,1.3525754121058475e-06
21.408,8.699664698551028e-06,1.3970314731352495e-05
21.412,-5.75867067626266e-07,4.7972991409277735e-06
21.416,-2.0337324831345072e-05,-2.005270449051844e-05
21.42,-2.953161137809932e-05,-3.6874317662603605e-05
21.424,-3.344596838603691e-05,-4.4216014909111304e-05
21.428,-3.904550480932089e-05,-4.2645119133154645e-05
21.432,-3.549470212529253e-05,-2.7683410408845755e-05
21.436,-2.7729236978811505e-05,-1.5623574265711992e-05
21.44,-2.8244032076971822e-05,-1.6415740189348312e-05
21.444,-2.885458562539208e-05,-1.4631974293116506e-05
21.448,-2.554303371741428e-05,-7.96742511327924e-06
21.452,-2.5135921009865384e-05,-4.607949286319694e-06
21.456,-2.322616497472312e-05,-1.0959936164215908e-06
21.46,-2.245117974093876e-05,-8.535585403312053e-06
21.464,-3.273959798965253e-05,-3.656643756684126e-05
21.468,-3.7570287247282425e-05,-5.152399643924355e-05
21.472,-2.2366524776252427e-05,-3.206375591743406e-05
21.476,-9.506910843666833e-06,-1.5544788664866804e-05
21.48,-1.416213408535624e-05,-2.6526718402989136e-05
21.484,-2.1870865393559522e-05,-4.041806930080979e-05
21.488,-2.6685652746865873e-05,-4.314732897757108e-05
21.492,-3.38846828133023e-05,-4.7900774931766745e-05
21.496,-3.9756128375681555e-05,-5.69674114676185e-05
21.5,-4.1000000000000014e-05,-5.8000000000000014e-05
21.504,-3.88436254917727e-05,-4.756568916759588e-05
21.508,-3.310790040378796e-05,-3.77460475224174e-05
21.512,-2.5881372750301652e-05,-3.763813633040073e-05
21.516,-1.9020873684377626e-05,-3.885488400422249e-05
21.52,-1.3643168252541775e-05,-3.4021353421615404e-05
21.524,-9.854306163718387e-06,-2.595392303665159e-05
21.528,3.0875671572542844e-06,-9.966710641854642e-06
21.532,2.4284541179879233e-05,9.848132560652657e-06
21.536,2.203804216572695e-05,9.12606493008182e-06
21.54,-8.219689806205556e-06,-6.75508681686194e-06
21.544,-2.0615149909768652e-05,-4.1514504968577555e-06
21.548,-1.8923889249552534e-06,9.54323885667784e-06
21.552,1.0227506592167047e-05,5.2326931776723e-06
21.556,3.6237655953598676e-06,-7.4488223949673805e-06
21.56,-5.503943802325209e-06,-1.2418608690025948e-05
21.564,-1.155563124148135e-05,-1.1818179589837751e-05
21.568,-3.2898806028496886e-06,5.1904614132013814e-06
21.572,2.633168389693529e-05,4.01144814116271e-05
21.576,5.282213855996888e-05,6.519849148363382e-05
21.58,6.157237248940572e-05,7.273978629814867e-05
21.584,6.66194541039913e-05,7.551031433539117e-05
21.588,6.604440318863677e-05,6.563831427986516e-05
21.592,4.8552623445787067e-05,3.87477321590496e-05
21.596,2.517069102301534e-05,1.1547281778765041e-05
21.6,7.0000000000000185e-06,-8.00000000000003e-06
21.604,-5.3788797479273086e-06,-1.617809552834147e-05
21.608,-7.5007466666873746e-06,-7.549965140699845e-06
21.612,-1.849653033689407e-06,5.666017372974591e-06
21.616,6.414494047228652e-06,1.691588865190506e-05
21.62,2.0996368205104238e-05,3.50892794116336e-05
21.624,2.7795725661210114e-05,4.2390150406597874e-05
21.628,4.978037855010772e-06,1.752730383580467e-05
21.632,-2.9672353519735617e-05,-1.5046247382365331e-05
21.636,-4.865314913488316e-05,-3.318398103694664e-05
21.64,-6.088033586103749e-05,-5.025160250099304e-05
21.644,-7.118530203440757e-05,-6.32338362720388e-05
21.648,-5.895145383571587e-05,-5.328872015547014e-05
21.652,-2.8434413498042328e-05,-3.082072040739078e-05
21.656,-1.2108767418033458e-05,-1.64817498560876e-05
21.66,-1.9531787982795553e-05,-1.3689201929750562e-05
21.664,-2.9431886114767e-05,-1.785758895077236e-05
21.668,-2.5035308271556997e-05,-1.8858625156048034e-05
21.672,-1.545237218835462e-05,-1.2392861333565052e-05
21.676,-1.7941411116517663e-05,-1.04976925180212e-05
21.68,-2.738617683239909e-05,-1.5617211525706032e-05
21.684,-2.9762964694008887e-05,-1.980801907031703e-05
21.688,-3.293001588698888e-05,-3.1103170917790965e-05
21.692,-4.2763048328152526e-05,-4.807960171448771e-05
21.696,-3.8460577532673785e-05,-4.3301292841385e-05
21.7,-1.3000000000000018e-05,-1.5000000000000005e-05
21.704,4.039083079020837e-06,1.4738795882971324e-06
21.708,-6.128213852919186e-06,-8.808167694492504e-06
21.712,-2.1386707549215173e-05,-2.1726000793123053e-05
21.716,-1.5167047230193759e-05,-1.2656505932777595e-05
21.72,3.134567153678502e-06,9.260193059039803e-06
21.724,6.184703072101804e-06,1.3058298226430107e-05
21.728,-2.8953242302925347e-06,-1.1121727367590338e-06
21.732,2.678769127904372e-06,1.8014872170054804e-06
21.736,2.0369655300511368e-05,2.372438676222926e-05
21.74,2.238581041292636e-05,2.8509430626627402e-05
21.744,5.812206367845803e-06,1.1883112723521721e-05
21.748,-8.643030497061545e-06,1.1614682152614151e-06
21.752,-1.017388512748325e-05,2.2951367727823326e-06
21.756,-3.417621049901917e-06,3.132282550255038e-06
21.76,-1.43985404625061e-06,-2.0103181722075717e-06
21.764,-1.2104131397200217e-05,-1.1905635314762159e-05
21.768,-2.325786339135774e-05,-1.8751765295757203e-05
21.772,-2.1795689764528525e-05,-1.6367370941595675e-05
21.776,-1.4200784081458236e-05,-9.088240056208076e-06
21.78,-1.0002134978308961e-05,-2.7741891095437505e-06
21.784,-1.3414795406088898e-05,-4.582471390248908e-06
21.788,-2.836649610627875e-05,-1.9162737851965183e-05
21.792,-4.5874973519939136e-05,-3.096815992601502e-05
21.796,-5.121013614285018e-05,-2.8317786859749097e-05
21.8,-4.7000000000000045e-05,-2.8999999999999973e-05
21.804,-4.0494316263634004e-05,-3.823650869102031e-05
21.808,-3.2736320375641116e-05,-3.581849347631855e-05
21.812,-2.9891054101349352e-05,-2.4913543824506782e-05
21.816,-3.0066873811179325e-05,-2.160602348800651e-05
21.82,-2.3384686048780168e-05,-2.0439846839639267e-05
21.824,-2.1611323065407868e-05,-2.2530945097651902e-05
21.828,-3.551420047902252e-05,-3.5434667304774826e-05
21.832,-4.4223704666415733e-05,-4.1789588236606244e-05
21.836,-3.813850841241835e-05,-3.4121098357030597e-05
21.84,-3.5873966906883004e-05,-3.280697560527032e-05
21.844,-4.140734032127479e-05,-4.050113398657662e-05
21.848,-4.9589769220500775e-05,-4.889872484787092e-05
21.852,-6.279552288251938e-05,-6.175732814555832e-05
21.856,-6.387043739700492e-05,-6.37883465008631e-05
21.86,-4.0388404281930395e-05,-4.183362808994617e-05
21.864,-2.4548137341220803e-05,-2.869344573863258e-05
21.868,-3.8068970880313735e-05,-4.3519617385337686e-05
21.872,-5.492315346217122e-05,-5.496741121695452e-05
21.876,-5.9702081530198125e-05,-5.225970113995741e-05
21.88,-6.441525688142356e-05,-5.636286952337467e-05
21.884,-6.610700577062063e-05,-6.141370959784796e-05
21.888,-5.3780881299631156e-05,-4.969660086504399e-05
21.892,-3.476210784366303e-05,-2.9882742171501027e-05
21.896,-2.196300622695732e-05,-1.6825850003462146e-05
21.9,-1.5999999999999996e-05,-1.0000000000000011e-05
21.904,-5.856123477840014e-06,1.7245445625482934e-06
21.908,1.1921971864354e-05,2.2390416043454862e-05
21.912,1.9599851599825315e-05,3.334861632881197e-05
21.916,7.489155240717298e-06,2.2005406811340494e-05
21.92,-6.1519010333827684e-06,9.709454315510715e-06
21.924,-8.615811980057608e-06,1.2280678690920273e-05
21.928,-4.011711117274963e-06,1.8629874150343644e-05
21.932,7.666623776256995e-06,2.5615730058224582e-05
21.936,1.9647451320318503e-05,3.3593855321846656e-05
21.94,1.902472231562878e-05,2.983190060359575e-05
21.944,1.3834544704216878e-05,1.9591032022404845e-05
21.948,1.27242674601855e-05,1.9660948732253205e-05
21.952,4.2048878770504986e-06,1.9554000194099466e-05
21.956,-1.0307817692990122e-05,7.818020826742512e-06
21.96,-1.524701614909427e-05,4.7521971489684294e-07
21.964,-1.0573046074596648e-05,8.326887658100484e-06
21.968,-1.0566557289426762e-06,2.0540908040020843e-05
21.972,6.915137447422129e-06,2.1739284731857744e-05
21.976,-2.0645556913781523e-06,5.9818886315237546e-06
21.98,-1.9531769900233498e-05,-1.0405071899934004e-05
21.984,-2.023174207896718e-05,-9.787507515853873e-06
21.988,-1.3739515994032998e-05,-7.509754541925676e-06
21.992,-1.8799939303716416e-05,-1.9707400800779507e-05
21.996,-2.39382381289256e-05,-3.104071376078259e-05
22.0,-2.399999999999999e-05,-3.0999999999999995e-05
22.004,-2.59091880509027e-05,-2.4396016992853496e-05
22.008,-2.2712442536614537e-05,-1.3007934781848305e-05
22.012,-2.1875427246485217e-05,-1.4712897366629784e-05
22.016,-3.669543577287852e-05,-4.1795455689034e-05
22.02,-4.122384909930808e-05,-5.8308100173999465e-05
22.024,-2.0978747418801974e-05,-4.160904339923881e-05
22.028,-1.0301405929806828e-05,-2.571548906716917e-05
22.032,-1.7199811121959298e-05,-2.342126218966945e-05
22.036,-1.434841000469908e-05,-1.2791611108994282e-05
22.04,-8.566783053186885e-06,-5.630613711399571e-06
22.044,-1.6691983689521918e-05,-1.795914537877446e-05
22.048,-2.2074093364126145e-05,-2.4524896005472326e-05
22.052,-1.3242470245431947e-05,-1.3125207194202945e-05
22.056,2.056556618550815e-07,-4.188286071017349e-06
22.06,1.0379462801070882e-05,-4.1312941724158925e-06
22.064,1.0876252813181541e-05,-5.394992952177341e-06
22.068,6.127971256316557e-06,-5.364975613444834e-06
22.072,9.56697412130732e-06,-2.0226457476592732e-06
22.076,1.269606953760607e-05,-2.0348930619874458e-07
22.08,4.729393092370614e-06,-5.167970323460449e-06
22.084,-1.3235008244798663e-06,-9.69755043733032e-06
22.088,-6.132312871980975e-06,-1.3826185175364904e-05
22.092,-2.0213632696418536e-05,-2.339557265813525e-05
22.096,-2.5550003305476262e-05,-2.9122002304682798e-05
22.1,-1.8000000000000028e-05,-3.2000000000000026e-05
22.104,-2.5588741663556053e-05,-4.751177336360585e-05
22.108,-4.1717334816165766e-05,-6.252766288337972e-05
22.112,-3.767805340649262e-05,-5.665616349584872e-05
22.116,-2.635921997035896e-05,-4.619425555671672e-05
22.12,-2.7266020021751966e-05,-4.705513724305021e-05
22.124,-3.003182362806931e-05,-4.8497540347094726e-05
22.128,-2.9530973408985612e-05,-4.5524192409392015e-05
22.132,-2.8596515343213285e-05,-4.095794861227259e-05
22.136,-2.4195841878142125e-05,-3.4974002348672825e-05
22.14,-2.4260625862523863e-05,-3.577015695333681e-05
22.144,-3.247662279531762e-05,-4.22297751846947e-05
22.148,-3.4022047411321506e-05,-3.808557878260011e-05
22.152,-2.7618822814667348e-05,-2.6303461623393518e-05
22.156,-2.323199392250189e-05,-2.1104241312035607e-05
22.16,-1.877410904364072e-05,-2.0271662965458518e-05
22.164,-1.7531109621849367e-05,-2.244781990175149e-05
22.168,-2.252767561041701e-05,-2.6972430188654087e-05
22.172,-2.018447354051068e-05,-2.210396232928093e-05
22.176,-1.6433695779746118e-05,-1.7454864402260954e-05
22.18,-3.190657846545494e-05,-3.3831910602984545e-05
22.184,-5.02315322637351e-05,-5.0843045248881045e-05
22.188,-4.910595408282822e-05,-4.308068062195858e-05
22.192,-4.4153264179751977e-05,-3.1623257552753096e-05
22.196,-4.7593308374837327e-05,-3.6229516319033773e-05
22.2,-5.200000000000003e-05,-4.399999999999999e-05
22.204,-5.7304424767608815e-05,-4.644427837070104e-05
22.208,-5.7533910894445144e-05,-4.431905858757232e-05
22.212,-4.4863212878126626e-05,-3.540435225342879e-05
22.216,-3.3917382344569255e-05,-2.486007285155979e-05
22.22,-2.9287433472232846e-05,-1.6446523664799604e-05
22.224,-1.97271612856558e-05,-1.0682690573726636e-05
22.228,-2.1973844679240477e-05,-1.913449181123741e-05
22.232,-4.890348511524921e-05,-3.9725153136785625e-05
22.236,-7.322996398144182e-05,-5.217553268987963e-05
22.24,-8.389940490188873e-05,-6.23867647420216e-05
22.244,-9.34187178574695e-05,-8.214610026113084e-05
22.248,-8.84954692625917e-05,-8.659516900665486e-05
22.252,-6.716953423413308e-05,-6.688241707968391e-05
